text,label
"خالی شدن مغازه های فروش اسلحه در آمریکا همزمان با اعلام شرایط جنگی در آن،حکایت از فاجعه ای  دارد که درصورت ادامه کرونا در انتظار جامعه به اصطلاح متمدن  آمریکاییست

#سراب_غرب",SAD
 @username @username @username @username @username تا زمانی که به حسینی عزیز گوش فرا ندیم و دم نزنیم ،از یک رس…,OTHER
عوارض و آسیب‌های تمام مراحل سقط جنین، مصرف دارو.....(اکثر مواقع غیر قانونی صورت میگیره که ریسکش هم بالاتره)برای بدن زن است. وهمچنین عوارض  بارداری و زایمان و تازه بعد زایمان مشکلات بچه‌داری تا نود درصد برای زنان است. برای مرد چی؟ چند دقیقه تلاش که دو قورت و نیمش هم باقیه!!! www.link.com,HATE
✖️مقایسه علائم «کرونا» «آنفلوآنزا» و سرماخوردگی www.link.com,OTHER
اعصابم تخمیه ننه ایشالا بگایی قسمت همه,ANGRY
"قبلا چیزی که می‌شنیدم بیشتر درباره‌ی سجام و احراز هویت و کلا بورس بود. امروز یه دختره داشت از یکی مشاوره می‌گرفت که پولاش رو بیاره تو بورس یا ماشین ثبت‌نام کنه.
⁦👇🏻⁩",ANGRY
@username @username من تفنگ لیزر خونگی خریدم نه حتی بهترینش. ۲۵۰ دلار و خیلی راضی‌ام. کارتریج دارن که خیلی دیر تموم میشه و میتونی دوباره هم بخری.,HATE
عههه اشتباه نوشتم توییتمو. حالا اگه همین میزکار کارِ مشهد بود ...,OTHER
@username نکته اینجاست که با این وضعی که اخیرا راه افتاده و علاقه همه شرکتها به جذب سرمایه‌گذار امریکایی و رفتن تو بورس امریکا، حتی اگر اولش بگن نه مشکلی نداریم، لزومن نمیفهمن چی دارن میگن! دو ماه بعد ممکنه بیان بگن اوپس!,SAD
"@username اگه ایران هستی
دلار بخر ، ظرف بیست و چهار ساعت تبدیل به ده برابر میشه
اگر هم در ایران نیستی بیا ایران زندگی کن تا سعی وصفا را با هم ببینی",HATE
" نشد یه روز یه پیام خدافظی نبینیم 🚶‍♂️🍷

دلم گرف :"""""")

#AngelChenDay #HappyChenDay
#Fall_in_CHENday
@username @username
@username…",SAD
@username @username عجب ادبیاتی داری هم وطن . من معمولا اینجور ادبیات سخیف و لاابالی گری رو در جوابهای حزب اللهی ها زیاد میبینم چون منطق ندارن و فقط بی ادبی بلدن.   عادتشون شده .,OTHER
با توجه به سابقه ی بابام در این اینکه مسواک اشتباهی میزنه و تشخیص و شناخت مسواک خودش سخته براش،از وقتی مسواک جدیدم همرنگ مسواک بابام شده یه ترس تمام وجودم و گرفته هی استرس دارم:////,FEAR
الان حکومتمردان هم فکر نکنید از شرایط راضی‌اند. تو بحثای خودشون می‌گن حاجی پارسال اگه ۱۰۰۰ میلیارد اختلاس می‌کردیم به دلار چقدر می‌شد الان چقدر می‌شه.,OTHER
"اقتصاد ایران اگه می‌خواد پیشرفت کنه باید منو با بورس کامل بفرسته فرانسه. تمام هزینه‌های زندگی، تحصیل و عیاشیم رو هم بپردازه. هر مسیرِ توسعه‌ای جز این کاذب، ایدئولوژیک و لیبرالیه. تنها راهِ مترقی همینه.
ممنونم.",OTHER
@username @username فعلا که قرنطینه ایم! اینترنت خونه هم جوابه:)),HAPPY
"دلار برگشت رو ۱۸ هزار تومن!

منتظر باشید جناب روحانی بیاد بگه همچنان که آب دریاچه ارومیه رو زیاد کردیم قیمت دلار رو کاهش دادیم...",SURPRISE
در بهاران در حریم خانه های روستا خنده های بچه های کوچه #بی_فردا نبود عطر یاس باغ مشتی در فضا پیچیده بود بوی خوب نان گندم در فضا #تنها نبود,HAPPY
وحشی به تخمدانم اصلا,ANGRY
چو شبنم اوفتاده بدم پیشآفتاب مهرم به جان رسید و به عیوق بر شدم #سعدی …,HAPPY
امروز به معین گفتم فردا ۹۷/۷/۷ هست خیلی ذوق کرد و گفت چه شگفت انگیز چون منم ۷ سالمه و سریع حساب کرد که ۹۹/۹/۹ هم ۹ ساله است فهمید روزهای شگفتانگیزتری هم تو راهه... …,HAPPY
از مرده اش هم میترسند ,FEAR
این‌همه لشکر آمده به عشق شاهش آمده     شعارهای اعتراضی مردم، امروز در نماز جمعه‌ی کازرون  دشمن ما همینجاست، همش میگن آمریکاست!  #ايران_را_پس_ميكًيريم از #فرقه_تبهکار   #اين_همه_لشكر_آمده_ازبراي_شاه_آمده  ,ANGRY
امروز رو اون مود رو اعصابم که هی تو کتابخونه میکوبم رو میز میگم هیسسسسسس حقم یکی بیاد بهم بگه مرض,ANGRY
"@username آره متاسفانه
بعد عید قیمت مسکن توی تهران منفجر شد
اونقدر رفته بالا که من حساب کردم ما دو تا خونه مون رو بفروشیم، نمیتونیم یه خونه یخورده بزرگتر بخریم",ANGRY
بی بی سی، #حرومزاده ترین سانسورچی در جهان به دنبال شستن دستان خون الود حکومت آخوندی هواپیمای مسافربری اکراینی را رژیم علی خامنه ای با شلیک موشک ساقط کرد! دو روز است که هواپیمای مسافربری اکراینی را با 180 مسافر، با شلیک موشک سرنگون کرده و تمامی مسافرانش را به قتل رسانده اند، ,ANGRY
انقدر خوشگلی که ای بابا اصلا چی بگم من؟,HAPPY
لعنتیا تا دو دقیقه پیش اعصابم آروم بود.,ANGRY
آقایون غیرتی کجان که ما بزنیم ,ANGRY
"@username @username @username @username من خودم ایرانم داداش.
ایشوم داره میگه تحریم برداشته بشه!
منم میگم برداشته بشه!
این میگه چون مردم مریض میشن تحریم رو بردار!
آمریکا هم میگه تو از رفتارات دست بردار تحریم رو بر میدارم.
خب ما اینجا با کی جنگ داریم؟",ANGRY
که از نمره و معدلت بگی؟,SURPRISE
نوکرم مشتی  ,HAPPY
روحشون شاد ، سايه حاج آقا حسين زاده مستدام??,SAD
نمیدونم چرا درست وقتی که همه دارن از ایران فرار میکنن و میرن من به این شدت دارم کار می کنم!!!,SURPRISE
@username و تف تو من که سره هزارتا نرسیدم امسال قبول شم=),OTHER
"@username @username @username بدبخت دوزاری...
چین رو بالای ایران گذاشته...
خاک برسر شما که فکر میکنید چین قرار بهتر باشه برای شما...",SURPRISE
بیهوده است مجادله بر سر اثبات دیانت یا بی دینی آدمها! کسی که دروغ نمیگوید، کسی که مهربان است، کسی که از رنج دیگران اندوهگین میشود به مقصد رسیده است از هر راهی که رفته باشد.,ANGRY
@username @username @username @username با خش‌نن ابراز مخالفت کردین که تلافی بشه؟😅و بعدش یچیزی بشنوین که یکم دلپذیرتر بشه؟😂یعنی چرا اخه همه مردای ایرانی یجورن,OTHER
"درست می گویید تحریم و جنگ برای شما بی اثر است 
چون شما بی شرفها میلیون ها دلار از مردم دزدیده اید و حساب هایتان پر است 
جنگ هم برای شما بی اهمیت است چون شماها و خانواده تان که به جنگ نمیروید این مردم فقیر و بدبخت هستند که در جنگهای شما قربانی و طعمه میشوند #ایران #خامنه‌ای #سپاه",HATE
فکر می کردم خانواده #دختران_ایرانشهر بعد فهمیدن جریان چطورباهاشون رفتار میکنن؟اگریه روز مردم شهرشون بفهمن چطور باهاشون برخورد میکنن؟ بعد به این فکر افتادم چندتاشون ممکنه خودکشی کرده باشن؟ چندتاشون رو ممکنه خانواده از ترس آبرو سر به نیست کرده باشن؟ کاش همشون سالم باشن و قابل درمان …,SAD
قابل مقایسه نیستنند ،دارکولا خیلی بهتر از آخوند هست .,HATE
صداقت تحسین برانگیزیه و البته خب بی نیاز از تایید!,HAPPY
@username علایم کرونا هم هستا.,SURPRISE
"من, بعد از اتمام روز اول قرنطینه www.link.com",FEAR
جای محمود صادقی فرصت طلب در جمع «حصری ها» خالی است.,OTHER
