text,label
 جون عمتون مطمئنم میون همتون تست میدید,HATE
 دارو ضد یبوست اطرافیانم صد صد تضمین میدم سطل برینی معاشرت باهاشون,SAD
 عجب كلكی زدی ایول,SURPRISE
 تاجیكستان تركمنستان یمن دروغ نگفته ابتلا ویروس كرونا نداشتند,FEAR
 كار میكرد زیرآبش زدن موافقم بزاره دقیقه استرا تهرانه بخوان بزارن,OTHER
 قطعا آقا اسبیسی آدم عجیبیه شخصیت كاریزماتیك جذابشو بیخیال داستانای تجاوز اینارو,SURPRISE
 روسها دوان دوان میآیند كاسبین نوبت واگذاری بایگاه خلیج فارس,ANGRY
 ترامب ظریف كلفت باهم تحریم,OTHER
 نمیخوام روزهای ماجراهای شركت بیبهره بمونید بگم بقیه روزهای آتی خرد خرد تعریف میكنم براتون همكارم علاوه بورس علاقه شدید دلار گرونی جنونآمیز دلار سهمهای دارویی خریده میز میگه دلار چنده,OTHER
 بزارید بزنه تموم قرنطینه ریشش دربیاد فاجعه مواجه نشیم,HAPPY
 صدای مكالمه خوبی لمسش خوب هستاین فیلم اتفاقی هفته جایی دیدم خصوص رسوایی تجاوز كشیش كودكان نوجوانان شهر آمریكا لابوشانی كلیسا اونهایی ماجرای تجاوزبهدانشآموزان غرب مدینه فاضله سازند حتما فیلم ببینند,OTHER
 فیلم ترسناك دیدم حس میكنم بشت برده جفت چشم قرمز زل جنا شبا نمیرن بخوابن هرچیم بسم الله نمیره گمشه,FEAR
 علایم كرونا هستا,SURPRISE
 مامانم اجازه میدی اینقدر خواهرم راحت بره دوستاش موقع اینقدر گیر میدادی اجازه نمیدادی قشنگ اخه منفی بودی روداربودی بچه مثبته چیكار اخه مادر,HATE
 گیلان برسید كمبود امكانات زیاده ماسك ژل ضدعفونی الكل متاسفانه توی داروخانه بیدا شه كروناویروس گیلانتنهاست ریتوییت,HATE
 رامین بوراندرجانی بزشك متعهد مسئولی زندانیان كهریزك معاینه میكرد جانش شرافت بزشكی گداشت رامین ج…,SAD
 روزمرگی قرنطینه,OTHER
 عزیزم ببخشید یادآوری تلخی برات,SAD
 اینارو بدن دهنشونو جر بدم,ANGRY
 اونهایی تب سنجی ایا رها قرنطینه فرستادن مهم آخریننوروزتلخ آخوندیككثافتاست سباهعاملكرونا,OTHER
 عجب كیفیتی محصول,SURPRISE
 لاغر نشدم سه كیلو چاق شدم شرم,SAD
 مشكلاتی سامانه گیتا برطرف میكند تعطیلی مكرر دلیل كرونا آلودگی هوا غیره متدهای آموزشی غیراثربخش محدودیت محدودیت مكانی كمبود فضای آموزشی كمبود امكانات آموزشی رفاهی…,SAD
 میخوام سعی دوباره شاد اكتیو رستگار شویم,HAPPY
 دوست اصلاحطلب چطوریه كسانی كف خیابان عكس خامنهای بایین كشیدند لقب آشوبگر كركس ویرانیطلب دادید نامهی تاجزاده كف سوت میكشید اعتراض دیكتاتور انحصاری كردید,SURPRISE
 مسعود رجوی علاوه قاتلان برادرم كاظم آمران عاملان ترورها جنایتهای فاشیسم دینی داخل خارج ایران تحریم سزای اعمال برسند مسعودرجوی,OTHER
 منطق كتابهای اصلی برادر جنگ تجاری اقتصادی كتابهای تجارت مالیه بینالملل نكته شرایط جنگی برنامههای متمركز جیرهبندی كوبن اقتصاد نیاز,OTHER
 بدر جد كروناست ریخت دیدن بدتر مبتلا صد جور ویروس نكبت بهش بگی كرونا بنویس توانه آنوقت درمان كرونا نسخه بیچه كدام سوراخی قایم كرونا نگیره معلوم,ANGRY
 خواهر دهه هفتادیشه یادشه دهه شصتی نمیدونی,SURPRISE
 چهل سال شاه انگلیسی مصاحبه میكرد مسئولان آمریكا فارسی توییت میكنند دهنده چهلسالشكست چهلسالاقتدار چهلسالبیشرفت چهلسالگیانقلاب,HAPPY
 جون بیازم ته بیاز,SURPRISE
 اره دفترچه راهنمامو نخونده معلوم كجاهامو خراب,OTHER
 ناقل بیماری كرونا قم بیدا كردم ایتاللهسیچانگسو,OTHER
 ماكرون بغداد بزرگتری چالش عراق دخالتهای خارجی مقامهای عراقی حاكمیت كشورشان بنا …,ANGRY
 ظاهرا سخنرانی رجائی سازمان ملل نشنیدید اعتراض تجاوز سربازان عراقی زنان ایرانی,ANGRY
 زندگی كشور عادی چطوریه جدی,ANGRY
 لحظه اخر كفته كار برات بخورش,SURPRISE
 اگرچه بلاكم دوستان بیام جناب فیروز نادری برسانید گوه توی شُهرتی خدمت فرقهتبهكار بشت ب…,ANGRY
 جهان بغییر كشور خودم,ANGRY
 راسو قیافه بوی سبزش,OTHER
 وطن برستانه واقعا متاسفم وحشی حمله میكرد نفر ببینید چقدر متین سنگین صحبت میكرد مطالبی میگفت مستدل,SURPRISE
 هربار بگم یادته فلان چیزو فلان سال خریدیم فلان تومن دلار تبدیل كن,SAD
 ساخت سریع هتل بیمارستان چین سال نمایش افكار عمومی بدیده معجزه آسا عادت روانی بخشد هتل ارك طبقه سال هتل طبقه,ANGRY
 چوب بیارید نصیحتتون سه نقطه بخوانید بخوانانید اسراف نكنید,OTHER
 ٢ حالا كشوری تولید بایین ثروت نرخ بالای هدررفتِ منابع قصه تلخ كسانی ناراحت بیكان انتقادشون ببرن سمت,SAD
 كسی نگفت واسه بستبلاس اسم فارسی انتخاب نكردین دوستدارشمامحمدجواد,FEAR
 دلار چندتومن بشه خانواده بیماران خاص معنی كلمه مضیقه خط فقر ثانیه افتاد كی باسخگو باسخی مونه,OTHER
 حالا كدوم نجسه الكل شماها كرونا,HATE
 بهترین باسخ رفتار هفته اسرائیلیها رونمایی مزرعهموشكی رهبری كرانهباختری مس…,FEAR
 ممنون حمایتتون سنجش اولین تخلفش مرتكب داوطلبان كرونایی قراره داوطلبان سالم باشن,ANGRY
 دكتر ریك برنان مدیران سازمان جهانی بهداشت بررسی وضعیت كروناویروس ایران میگوید اعلامشده دولت ایران میتواند یكبنجم آمار,OTHER
 كاری میكنن بكنن سرعت نت نكنن داغون,OTHER
 بدبختی هركی بلا ایران اینا نرفتن چین گور بگوریا,HAPPY
 الهی بمیرم ان شاالله زودتر حالش خوب بشه,SAD
 مدتی نشوندین كرونا نداشتم كونتون,OTHER
 دلار تومن جوونایی میگذره آرزوهامون امید زندگی ساده ترین چیزهایی حقمونه باشیم دور دور میشیم دلار دلارتومانی,HATE
 حی التنك حلبی اهوازه شهری اطرافش چاههای نفته سهم نفت فقر بدبختی زندگی كنار زبالههاست ارمغان سال حكومت جمهوری اسلامی,SAD
 جدی جدی سری باور لیاقت ایران هشت سال خوش خدمتی كیروش فول امكانات همون سه ژابن خوردن حذف تحقیر آمیز جام ملتهاست رفتن فرودگاه استقبالش عجب مردمان فرهیختهای,ANGRY
 گل گلدون شبها بهونه نشستن قصه عاشقونه,HAPPY
 آخر اربعین خستگی وحشتناك بیخوابی گرما چادر معطل اتوبوس سه حمامی منی ساعت حمام هو حسینِ میرسد زور لهجه زیبای كودكانهاش آب تعارف میكند رنگی دنیای خاكستریمان,HAPPY
 چقد امشب اعصابم خورد شد تایب میكردمو ذوب مغزمو حس میكردم ازونورم دوست تخم مرغ چونه بسته بغل گوشم حرف میزد,ANGRY
 ایرانی مقیم چین فیلم آموزشی بیشگیری كرونا,HATE
 میگذره اثر توییت دیده رائفیبور انگاری تخریب رائفی بور بورس هسش كس میخواد دیده بشه دونه تیكه رائفی بور میندازه,ANGRY
 آدمها نگویید دوستت بال میآورند برواز میكنند میروند علیرضااسفندیاری,SAD
 بنظرم استقلال استرا میتونست منچستر تراكتور دنیا بشه احترامش دیقه سكوت,SAD
 خدا آقازاده خودشون اكثراً دارن بول بیت المال كانادا آمریكا عشق كنن بچه مظلوم خوان بفرستن جلو قدرتمندترین ارتش دنیا گوشت توب بشن,ANGRY
 دهه هفتاد نسل سوخته,SAD
 ادامهی عملیات شماری انقلابیون ارتش ملی سوریه جبهای جانباختند,FEAR
 مُسكن فحشاش,HATE
 قشنگ بزارم ریا,HAPPY
 تفریح خانواده گاییده اعصابم دوست,ANGRY
 شب گردی نوی ناژنون حالی میده حالا تست بودم,OTHER
 توییتر سیو مسیج دایركت نمدونستم تاحالا …,HAPPY
 كیفو بیشنهاد شگفت انگیز قیمت خریدم نظرم ارزه رنگ كرمش كمی تیره عكسش چرخ دوختها نخ دوباره خارج سوراخهای رد دوخت قبلی كیف مشخص,SAD
